snapshot,region,carrier,p_nom
1/4/2025,부산,solar,275.2013
1/4/2025,부산,wind,0.762
1/4/2025,부산,water,0.02
1/4/2025,부산,ocean,0
1/4/2025,부산,bio,4.574
1/4/2025,부산,waste,0
1/3/2025,부산,fuelcell,40.48
1/3/2025,부산,IGCC,0
1/3/2025,부산,solar,270.01552
1/3/2025,부산,wind,0.762
1/3/2025,부산,water,0.02
1/3/2025,부산,ocean,0
1/3/2025,부산,bio,4.574
1/3/2025,부산,waste,0
1/2/2025,부산,fuelcell,40.48
1/2/2025,부산,IGCC,0
1/2/2025,부산,solar,260.38241
1/2/2025,부산,wind,0.762
1/2/2025,부산,water,0.02
1/2/2025,부산,ocean,0
1/2/2025,부산,bio,4.574
1/2/2025,부산,waste,0
1/1/2025,부산,fuelcell,40.48
1/1/2025,부산,IGCC,0
1/1/2025,부산,solar,260.38241
1/1/2025,부산,wind,0.762
1/1/2025,부산,water,0.02
1/1/2025,부산,ocean,0
1/1/2025,부산,bio,4.574
1/1/2025,부산,waste,0
1/12/2024,부산,fuelcell,40.48
1/12/2024,부산,IGCC,0
1/12/2024,부산,solar,254.310375
1/12/2024,부산,wind,0.762
1/12/2024,부산,water,0.02
1/12/2024,부산,ocean,0
1/12/2024,부산,bio,4.574
1/12/2024,부산,waste,0
1/11/2024,부산,fuelcell,40.48
1/11/2024,부산,IGCC,0
1/11/2024,부산,solar,249.22708
1/11/2024,부산,wind,0.762
1/11/2024,부산,water,0.02
1/11/2024,부산,ocean,0
1/11/2024,부산,bio,4.574
1/11/2024,부산,waste,0
1/10/2024,부산,fuelcell,40.48
1/10/2024,부산,IGCC,0
1/10/2024,부산,solar,239.939005
1/10/2024,부산,wind,0.762
1/10/2024,부산,water,0.02
1/10/2024,부산,ocean,0
1/10/2024,부산,bio,4.574
1/10/2024,부산,waste,0
1/9/2024,부산,fuelcell,40.48
1/9/2024,부산,IGCC,0
1/9/2024,부산,solar,233.44417
1/9/2024,부산,wind,0.762
1/9/2024,부산,water,0.02
1/9/2024,부산,ocean,0
1/9/2024,부산,bio,4.574
1/9/2024,부산,waste,0
1/8/2024,부산,fuelcell,40.48
1/8/2024,부산,IGCC,0
1/8/2024,부산,solar,233.34897
1/8/2024,부산,wind,0.012
1/8/2024,부산,water,0.02
1/8/2024,부산,ocean,0
1/8/2024,부산,bio,4.574
1/8/2024,부산,waste,0
1/7/2024,부산,fuelcell,40.48
1/7/2024,부산,IGCC,0
1/7/2024,부산,solar,231.001485
1/7/2024,부산,wind,0.012
1/7/2024,부산,water,0.02
1/7/2024,부산,ocean,0
1/7/2024,부산,bio,4.574
1/7/2024,부산,waste,0
1/6/2024,부산,fuelcell,40.48
1/6/2024,부산,IGCC,0
1/6/2024,부산,solar,224.940395
1/6/2024,부산,wind,0.012
1/6/2024,부산,water,0.02
1/6/2024,부산,ocean,0
1/6/2024,부산,bio,4.574
1/6/2024,부산,waste,0
1/5/2024,부산,fuelcell,40.48
1/5/2024,부산,IGCC,0
1/5/2024,부산,solar,216.405445
1/5/2024,부산,wind,0.012
1/5/2024,부산,water,0.02
1/5/2024,부산,ocean,0
1/5/2024,부산,bio,4.574
1/5/2024,부산,waste,0
1/4/2024,부산,fuelcell,41.68
1/4/2024,부산,IGCC,0
1/4/2024,부산,solar,213.87085
1/4/2024,부산,wind,0.012
1/4/2024,부산,water,0.02
1/4/2024,부산,ocean,0
1/4/2024,부산,bio,4.574
1/4/2024,부산,waste,0
1/3/2024,부산,fuelcell,41.68
1/3/2024,부산,IGCC,0
1/3/2024,부산,solar,213.436765
1/3/2024,부산,wind,0.012
1/3/2024,부산,water,0.02
1/3/2024,부산,ocean,0
1/3/2024,부산,bio,4.574
1/3/2024,부산,waste,0
1/2/2024,부산,fuelcell,41.68
1/2/2024,부산,IGCC,0
1/2/2024,부산,solar,211.576685
1/2/2024,부산,wind,0.012
1/2/2024,부산,water,0.02
1/2/2024,부산,ocean,0
1/2/2024,부산,bio,4.574
1/2/2024,부산,waste,0
1/1/2024,부산,fuelcell,41.68
1/1/2024,부산,IGCC,0
1/1/2024,부산,solar,209.027635
1/1/2024,부산,wind,0.012
1/1/2024,부산,water,0.02
1/1/2024,부산,ocean,0
1/1/2024,부산,bio,4.574
1/1/2024,부산,waste,0
1/12/2023,부산,fuelcell,41.68
1/12/2023,부산,IGCC,0
1/12/2023,부산,solar,206.79887
1/12/2023,부산,wind,0.012
1/12/2023,부산,water,0.02
1/12/2023,부산,ocean,0
1/12/2023,부산,bio,4.574
1/12/2023,부산,waste,0
1/11/2023,부산,fuelcell,41.68
1/11/2023,부산,IGCC,0
1/11/2023,부산,solar,202.72453
1/11/2023,부산,wind,0.012
1/11/2023,부산,water,0.02
1/11/2023,부산,ocean,0
1/11/2023,부산,bio,4.574
1/11/2023,부산,waste,0
1/10/2023,부산,fuelcell,41.68
1/10/2023,부산,IGCC,0
1/10/2023,부산,solar,197.17868
1/10/2023,부산,wind,0.012
1/10/2023,부산,water,0.02
1/10/2023,부산,ocean,0
1/10/2023,부산,bio,4.574
1/10/2023,부산,waste,0
1/9/2023,부산,fuelcell,41.68
1/9/2023,부산,IGCC,0
1/9/2023,부산,solar,195.15662
1/9/2023,부산,wind,0.012
1/9/2023,부산,water,0.02
1/9/2023,부산,ocean,0
1/9/2023,부산,bio,4.574
1/9/2023,부산,waste,0
1/8/2023,부산,fuelcell,41.68
1/8/2023,부산,IGCC,0
1/8/2023,부산,solar,193.881945
1/8/2023,부산,wind,0.012
1/8/2023,부산,water,0.02
1/8/2023,부산,ocean,0
1/8/2023,부산,bio,4.574
1/8/2023,부산,waste,0
1/7/2023,부산,fuelcell,41.68
1/7/2023,부산,IGCC,0
1/7/2023,부산,solar,192.434315
1/7/2023,부산,wind,0.012
1/7/2023,부산,water,0.02
1/7/2023,부산,ocean,0
1/7/2023,부산,bio,4.574
1/7/2023,부산,waste,0
1/6/2023,부산,fuelcell,41.68
1/6/2023,부산,IGCC,0
1/6/2023,부산,solar,187.97084
1/6/2023,부산,wind,0.762
1/6/2023,부산,water,0.02
1/6/2023,부산,ocean,0
1/6/2023,부산,bio,4.574
1/6/2023,부산,waste,0
1/5/2023,부산,fuelcell,41.68
1/5/2023,부산,IGCC,0
1/5/2023,부산,solar,185.77039
1/5/2023,부산,wind,0.762
1/5/2023,부산,water,0.02
1/5/2023,부산,ocean,0
1/5/2023,부산,bio,6.69
1/5/2023,부산,waste,0
1/4/2023,부산,fuelcell,41.68
1/4/2023,부산,IGCC,0
1/4/2023,부산,solar,184.54379
1/4/2023,부산,wind,0.762
1/4/2023,부산,water,0.02
1/4/2023,부산,ocean,0
1/4/2023,부산,bio,6.69
1/4/2023,부산,waste,0
1/3/2023,부산,fuelcell,41.68
1/3/2023,부산,IGCC,0
1/3/2023,부산,solar,181.692115
1/3/2023,부산,wind,0.762
1/3/2023,부산,water,0.02
1/3/2023,부산,ocean,0
1/3/2023,부산,bio,6.69
1/3/2023,부산,waste,0
1/2/2023,부산,fuelcell,41.68
1/2/2023,부산,IGCC,0
1/2/2023,부산,solar,175.387735
1/2/2023,부산,wind,0.762
1/2/2023,부산,water,0.02
1/2/2023,부산,ocean,0
1/2/2023,부산,bio,6.69
1/2/2023,부산,waste,0
1/1/2023,부산,fuelcell,41.68
1/1/2023,부산,IGCC,0
1/1/2023,부산,solar,171.85947
1/1/2023,부산,wind,0.758
1/1/2023,부산,water,0.01
1/1/2023,부산,ocean,0
1/1/2023,부산,bio,6.69
1/1/2023,부산,waste,0
1/12/2022,부산,fuelcell,41.68
1/12/2022,부산,IGCC,0
1/12/2022,부산,solar,167.052675
1/12/2022,부산,wind,0.758
1/12/2022,부산,water,0.01
1/12/2022,부산,ocean,0
1/12/2022,부산,bio,6.69
1/12/2022,부산,waste,0
1/11/2022,부산,fuelcell,47.28
1/11/2022,부산,IGCC,0
1/11/2022,부산,solar,162.485215
1/11/2022,부산,wind,0.758
1/11/2022,부산,water,0.01
1/11/2022,부산,ocean,0
1/11/2022,부산,bio,6.69
1/11/2022,부산,waste,0
1/10/2022,부산,fuelcell,47.28
1/10/2022,부산,IGCC,0
1/10/2022,부산,solar,164.048565
1/10/2022,부산,wind,0.758
1/10/2022,부산,water,0.01
1/10/2022,부산,ocean,0
1/10/2022,부산,bio,6.69
1/10/2022,부산,waste,0
1/9/2022,부산,fuelcell,47.28
1/9/2022,부산,IGCC,0
1/9/2022,부산,solar,158.780055
1/9/2022,부산,wind,0.758
1/9/2022,부산,water,0.01
1/9/2022,부산,ocean,0
1/9/2022,부산,bio,6.69
1/9/2022,부산,waste,0
1/8/2022,부산,fuelcell,47.28
1/8/2022,부산,IGCC,0
1/8/2022,부산,solar,156.55816
1/8/2022,부산,wind,0.758
1/8/2022,부산,water,0.01
1/8/2022,부산,ocean,0
1/8/2022,부산,bio,6.69
1/8/2022,부산,waste,0
1/7/2022,부산,fuelcell,47.28
1/7/2022,부산,IGCC,0
1/7/2022,부산,solar,150.019565
1/7/2022,부산,wind,0.758
1/7/2022,부산,water,0.01
1/7/2022,부산,ocean,0
1/7/2022,부산,bio,6.69
1/7/2022,부산,waste,0
1/6/2022,부산,fuelcell,47.28
1/6/2022,부산,IGCC,0
1/6/2022,부산,solar,148.88161
1/6/2022,부산,wind,0.758
1/6/2022,부산,water,0.01
1/6/2022,부산,ocean,0
1/6/2022,부산,bio,6.69
1/6/2022,부산,waste,0
1/5/2022,부산,fuelcell,47.28
1/5/2022,부산,IGCC,0
1/5/2022,부산,solar,146.688465
1/5/2022,부산,wind,0.758
1/5/2022,부산,water,0.01
1/5/2022,부산,ocean,0
1/5/2022,부산,bio,6.69
1/5/2022,부산,waste,0
1/4/2022,부산,fuelcell,47.28
1/4/2022,부산,IGCC,0
1/4/2022,부산,solar,146.30865
1/4/2022,부산,wind,0.758
1/4/2022,부산,water,0.01
1/4/2022,부산,ocean,0
1/4/2022,부산,bio,6.69
1/4/2022,부산,waste,0
1/3/2022,부산,fuelcell,47.28
1/3/2022,부산,IGCC,0
1/3/2022,부산,solar,145.3614
1/3/2022,부산,wind,0.758
1/3/2022,부산,water,0.01
1/3/2022,부산,ocean,0
1/3/2022,부산,bio,6.69
1/3/2022,부산,waste,0
1/2/2022,부산,fuelcell,47.28
1/2/2022,부산,IGCC,0
1/2/2022,부산,solar,145.92459
1/2/2022,부산,wind,0.758
1/2/2022,부산,water,0.01
1/2/2022,부산,ocean,0
1/2/2022,부산,bio,6.69
1/2/2022,부산,waste,0
1/1/2022,부산,fuelcell,47.28
1/1/2022,부산,IGCC,0
1/1/2022,부산,solar,144.40059
1/1/2022,부산,wind,0.758
1/1/2022,부산,water,0.01
1/1/2022,부산,ocean,0
1/1/2022,부산,bio,6.69
1/1/2022,부산,waste,0
1/12/2021,부산,fuelcell,47.28
1/12/2021,부산,IGCC,0
1/12/2021,부산,solar,140.182075
1/12/2021,부산,wind,0.758
1/12/2021,부산,water,0.01
1/12/2021,부산,ocean,0
1/12/2021,부산,bio,6.69
1/12/2021,부산,waste,0
1/11/2021,부산,fuelcell,47.28
1/11/2021,부산,IGCC,0
1/11/2021,부산,solar,140.628075
1/11/2021,부산,wind,0.758
1/11/2021,부산,water,0.01
1/11/2021,부산,ocean,0
1/11/2021,부산,bio,6.69
1/11/2021,부산,waste,0
1/10/2021,부산,fuelcell,47.28
1/10/2021,부산,IGCC,0
1/10/2021,부산,solar,139.016475
1/10/2021,부산,wind,0.758
1/10/2021,부산,water,0.01
1/10/2021,부산,ocean,0
1/10/2021,부산,bio,6.69
1/10/2021,부산,waste,0
1/9/2021,부산,fuelcell,47.28
1/9/2021,부산,IGCC,0
1/9/2021,부산,solar,133.269675
1/9/2021,부산,wind,0.758
1/9/2021,부산,water,0.12
1/9/2021,부산,ocean,0
1/9/2021,부산,bio,6.69
1/9/2021,부산,waste,0
1/8/2021,부산,fuelcell,47.28
1/8/2021,부산,IGCC,0
1/8/2021,부산,solar,131.240675
1/8/2021,부산,wind,0.758
1/8/2021,부산,water,0.01
1/8/2021,부산,ocean,0
1/8/2021,부산,bio,6.69
1/8/2021,부산,waste,0
1/7/2021,부산,fuelcell,47.28
1/7/2021,부산,IGCC,0
1/7/2021,부산,solar,131.240675
1/7/2021,부산,wind,0.758
1/7/2021,부산,water,0.01
1/7/2021,부산,ocean,0
1/7/2021,부산,bio,6.69
1/7/2021,부산,waste,0
1/6/2021,부산,fuelcell,47.28
1/6/2021,부산,IGCC,0
1/6/2021,부산,solar,129.922855
1/6/2021,부산,wind,0.758
1/6/2021,부산,water,0.01
1/6/2021,부산,ocean,0
1/6/2021,부산,bio,6.69
1/6/2021,부산,waste,0
1/5/2021,부산,fuelcell,47.28
1/5/2021,부산,IGCC,0
1/5/2021,부산,solar,125.833855
1/5/2021,부산,wind,0.758
1/5/2021,부산,water,0.01
1/5/2021,부산,ocean,0
1/5/2021,부산,bio,6.69
1/5/2021,부산,waste,0
1/4/2021,부산,fuelcell,47.28
1/4/2021,부산,IGCC,0
1/4/2021,부산,solar,125.833855
1/4/2021,부산,wind,0.758
1/4/2021,부산,water,0.01
1/4/2021,부산,ocean,0
1/4/2021,부산,bio,6.69
1/4/2021,부산,waste,0
1/3/2021,부산,fuelcell,47.28
1/3/2021,부산,IGCC,0
1/3/2021,부산,solar,117.49095
1/3/2021,부산,wind,0.758
1/3/2021,부산,water,0.01
1/3/2021,부산,ocean,0
1/3/2021,부산,bio,6.69
1/3/2021,부산,waste,0
1/2/2021,부산,fuelcell,37.6
1/2/2021,부산,IGCC,0
1/2/2021,부산,solar,112.47993
1/2/2021,부산,wind,0.758
1/2/2021,부산,water,0.01
1/2/2021,부산,ocean,0
1/2/2021,부산,bio,6.69
1/2/2021,부산,waste,0
1/1/2021,부산,fuelcell,37.6
1/1/2021,부산,IGCC,0
1/1/2021,부산,solar,112.24793
1/1/2021,부산,wind,0.758
1/1/2021,부산,water,0.01
1/1/2021,부산,ocean,0
1/1/2021,부산,bio,6.69
1/1/2021,부산,waste,0
1/12/2020,부산,fuelcell,37.6
1/12/2020,부산,IGCC,0
1/12/2020,부산,solar,111.038086
1/12/2020,부산,wind,9.758
1/12/2020,부산,water,0.01
1/12/2020,부산,ocean,0
1/12/2020,부산,bio,6.69
1/12/2020,부산,waste,0
1/11/2020,부산,fuelcell,37.6
1/11/2020,부산,IGCC,0
1/11/2020,부산,solar,110.141866
1/11/2020,부산,wind,9.758
1/11/2020,부산,water,0.01
1/11/2020,부산,ocean,0
1/11/2020,부산,bio,6.69
1/11/2020,부산,waste,0
1/10/2020,부산,fuelcell,37.6
1/10/2020,부산,IGCC,0
1/10/2020,부산,solar,110.059866
1/10/2020,부산,wind,9.758
1/10/2020,부산,water,0.01
1/10/2020,부산,ocean,0
1/10/2020,부산,bio,6.69
1/10/2020,부산,waste,0
1/9/2020,부산,fuelcell,37.6
1/9/2020,부산,IGCC,0
1/9/2020,부산,solar,109.451866
1/9/2020,부산,wind,9.758
1/9/2020,부산,water,0.01
1/9/2020,부산,ocean,0
1/9/2020,부산,bio,6.69
1/9/2020,부산,waste,0
1/8/2020,부산,fuelcell,37.6
1/8/2020,부산,IGCC,0
1/8/2020,부산,solar,108.109566
1/8/2020,부산,wind,9.758
1/8/2020,부산,water,0.01
1/8/2020,부산,ocean,0
1/8/2020,부산,bio,6.69
1/8/2020,부산,waste,0
1/7/2020,부산,fuelcell,37.6
1/7/2020,부산,IGCC,0
1/7/2020,부산,solar,107.947566
1/7/2020,부산,wind,9.758
1/7/2020,부산,water,0.01
1/7/2020,부산,ocean,0
1/7/2020,부산,bio,6.69
1/7/2020,부산,waste,0
1/6/2020,부산,fuelcell,37.6
1/6/2020,부산,IGCC,0
1/6/2020,부산,solar,106.281846
1/6/2020,부산,wind,9.758
1/6/2020,부산,water,0.01
1/6/2020,부산,ocean,0
1/6/2020,부산,bio,6.69
1/6/2020,부산,waste,0
1/5/2020,부산,fuelcell,37.6
1/5/2020,부산,IGCC,0
1/5/2020,부산,solar,101.782346
1/5/2020,부산,wind,9.758
1/5/2020,부산,water,0.01
1/5/2020,부산,ocean,0
1/5/2020,부산,bio,5.29
1/5/2020,부산,waste,0
1/4/2020,부산,fuelcell,37.6
1/4/2020,부산,IGCC,0
1/4/2020,부산,solar,100.301346
1/4/2020,부산,wind,9.758
1/4/2020,부산,water,0.01
1/4/2020,부산,ocean,0
1/4/2020,부산,bio,5.29
1/4/2020,부산,waste,0
1/3/2020,부산,fuelcell,37.6
1/3/2020,부산,IGCC,0
1/3/2020,부산,solar,98.261901
1/3/2020,부산,wind,9.758
1/3/2020,부산,water,0.065
1/3/2020,부산,ocean,0
1/3/2020,부산,bio,5.29
1/3/2020,부산,waste,0
1/2/2020,부산,fuelcell,37.6
1/2/2020,부산,IGCC,0
1/2/2020,부산,solar,98.261901
1/2/2020,부산,wind,9.758
1/2/2020,부산,water,0.065
1/2/2020,부산,ocean,0
1/2/2020,부산,bio,5.29
1/2/2020,부산,waste,0
1/1/2020,부산,fuelcell,37.6
1/1/2020,부산,IGCC,0
1/1/2020,부산,solar,96.833901
1/1/2020,부산,wind,9.758
1/1/2020,부산,water,0.065
1/1/2020,부산,ocean,0
1/1/2020,부산,bio,5.29
1/1/2020,부산,waste,0
1/12/2019,부산,fuelcell,37.6
1/12/2019,부산,IGCC,0
1/12/2019,부산,solar,96.833901
1/12/2019,부산,wind,9.758
1/12/2019,부산,water,0.065
1/12/2019,부산,ocean,0
1/12/2019,부산,bio,5.29
1/12/2019,부산,waste,0
1/11/2019,부산,fuelcell,37.6
1/11/2019,부산,IGCC,0
1/11/2019,부산,solar,93.906931
1/11/2019,부산,wind,9.758
1/11/2019,부산,water,0.065
1/11/2019,부산,ocean,0
1/11/2019,부산,bio,5.29
1/11/2019,부산,waste,0
1/10/2019,부산,fuelcell,37.6
1/10/2019,부산,IGCC,0
1/10/2019,부산,solar,93.906931
1/10/2019,부산,wind,9.758
1/10/2019,부산,water,0.065
1/10/2019,부산,ocean,0
1/10/2019,부산,bio,5.29
1/10/2019,부산,waste,0
1/9/2019,부산,fuelcell,37.6
1/9/2019,부산,IGCC,0
1/9/2019,부산,solar,91.34779
1/9/2019,부산,wind,9.758
1/9/2019,부산,water,0.065
1/9/2019,부산,ocean,0
1/9/2019,부산,bio,5.29
1/9/2019,부산,waste,33.9
1/8/2019,부산,fuelcell,37.6
1/8/2019,부산,IGCC,0
1/8/2019,부산,solar,91.34779
1/8/2019,부산,wind,9.758
1/8/2019,부산,water,0.065
1/8/2019,부산,ocean,0
1/8/2019,부산,bio,5.29
1/8/2019,부산,waste,33.9
1/7/2019,부산,fuelcell,37.6
1/7/2019,부산,IGCC,0
1/7/2019,부산,solar,88.990791
1/7/2019,부산,wind,9.758
1/7/2019,부산,water,0.065
1/7/2019,부산,ocean,0
1/7/2019,부산,bio,5.29
1/7/2019,부산,waste,33.9
1/6/2019,부산,fuelcell,37.6
1/6/2019,부산,IGCC,0
1/6/2019,부산,solar,88.990791
1/6/2019,부산,wind,9.758
1/6/2019,부산,water,0.065
1/6/2019,부산,ocean,0
1/6/2019,부산,bio,5.29
1/6/2019,부산,waste,33.9
1/5/2019,부산,fuelcell,37.6
1/5/2019,부산,IGCC,0
1/5/2019,부산,solar,87.813551
1/5/2019,부산,wind,9.758
1/5/2019,부산,water,0.065
1/5/2019,부산,ocean,0
1/5/2019,부산,bio,6.348
1/5/2019,부산,waste,33.9
1/4/2019,부산,fuelcell,37.6
1/4/2019,부산,IGCC,0
1/4/2019,부산,solar,87.813551
1/4/2019,부산,wind,9.758
1/4/2019,부산,water,0.065
1/4/2019,부산,ocean,0
1/4/2019,부산,bio,6.348
1/4/2019,부산,waste,33.9
1/3/2019,부산,fuelcell,37.6
1/3/2019,부산,IGCC,0
1/3/2019,부산,solar,87.813551
1/3/2019,부산,wind,9.758
1/3/2019,부산,water,0.065
1/3/2019,부산,ocean,0
1/3/2019,부산,bio,6.348
1/3/2019,부산,waste,33.9
1/2/2019,부산,fuelcell,37.6
1/2/2019,부산,IGCC,0
1/2/2019,부산,solar,84.601711
1/2/2019,부산,wind,9.758
1/2/2019,부산,water,0.065
1/2/2019,부산,ocean,0
1/2/2019,부산,bio,6.348
1/2/2019,부산,waste,33.9
1/1/2019,부산,fuelcell,37.6
1/1/2019,부산,IGCC,0
1/1/2019,부산,solar,84.601711
1/1/2019,부산,wind,9.758
1/1/2019,부산,water,0.065
1/1/2019,부산,ocean,0
1/1/2019,부산,bio,6.348
1/1/2019,부산,waste,33.9
1/12/2018,부산,fuelcell,37.6
1/12/2018,부산,IGCC,0
1/12/2018,부산,solar,84.271791
1/12/2018,부산,wind,9.758
1/12/2018,부산,water,0.065
1/12/2018,부산,ocean,0
1/12/2018,부산,bio,6.348
1/12/2018,부산,waste,33.9
1/11/2018,부산,fuelcell,37.6
1/11/2018,부산,IGCC,0
1/11/2018,부산,solar,78.519191
1/11/2018,부산,wind,9.758
1/11/2018,부산,water,0.065
1/11/2018,부산,ocean,0
1/11/2018,부산,bio,6.348
1/11/2018,부산,waste,33.9
1/10/2018,부산,fuelcell,37.6
1/10/2018,부산,IGCC,0
1/10/2018,부산,solar,78.519191
1/10/2018,부산,wind,9.758
1/10/2018,부산,water,0.065
1/10/2018,부산,ocean,0
1/10/2018,부산,bio,6.348
1/10/2018,부산,waste,33.9
1/9/2018,부산,fuelcell,37.6
1/9/2018,부산,IGCC,0
1/9/2018,부산,solar,78.519191
1/9/2018,부산,wind,9.758
1/9/2018,부산,water,0.065
1/9/2018,부산,ocean,0
1/9/2018,부산,bio,6.348
1/9/2018,부산,waste,33.9
1/8/2018,부산,fuelcell,37.6
1/8/2018,부산,IGCC,0
1/8/2018,부산,solar,78.519191
1/8/2018,부산,wind,9.758
1/8/2018,부산,water,0.065
1/8/2018,부산,ocean,0
1/8/2018,부산,bio,6.348
1/8/2018,부산,waste,33.9
1/7/2018,부산,fuelcell,37.6
1/7/2018,부산,IGCC,0
1/7/2018,부산,solar,75.051331
1/7/2018,부산,wind,9.75
1/7/2018,부산,water,0.065
1/7/2018,부산,ocean,0
1/7/2018,부산,bio,6.348
1/7/2018,부산,waste,33.9
1/6/2018,부산,fuelcell,37.6
1/6/2018,부산,IGCC,0
1/6/2018,부산,solar,74.558851
1/6/2018,부산,wind,9.75
1/6/2018,부산,water,0.065
1/6/2018,부산,ocean,0
1/6/2018,부산,bio,6.348
1/6/2018,부산,waste,33.9
1/5/2018,부산,fuelcell,37.6
1/5/2018,부산,IGCC,0
1/5/2018,부산,solar,74.558851
1/5/2018,부산,wind,9.75
1/5/2018,부산,water,0.065
1/5/2018,부산,ocean,0
1/5/2018,부산,bio,6.348
1/5/2018,부산,waste,33.9
1/4/2018,부산,fuelcell,37.6
1/4/2018,부산,IGCC,0
1/4/2018,부산,solar,72.129852
1/4/2018,부산,wind,9.75
1/4/2018,부산,water,0.065
1/4/2018,부산,ocean,0
1/4/2018,부산,bio,6.348
1/4/2018,부산,waste,33.9
1/3/2018,부산,fuelcell,37.6
1/3/2018,부산,IGCC,0
1/3/2018,부산,solar,72.129852
1/3/2018,부산,wind,9.75
1/3/2018,부산,water,0.065
1/3/2018,부산,ocean,0
1/3/2018,부산,bio,6.348
1/3/2018,부산,waste,33.9
1/2/2018,부산,fuelcell,37.6
1/2/2018,부산,IGCC,0
1/2/2018,부산,solar,67.950077
1/2/2018,부산,wind,9.75
1/2/2018,부산,water,0.065
1/2/2018,부산,ocean,0
1/2/2018,부산,bio,6.348
1/2/2018,부산,waste,33.9
1/1/2018,부산,fuelcell,37.6
1/1/2018,부산,IGCC,0
1/1/2018,부산,solar,67.950077
1/1/2018,부산,wind,9.75
1/1/2018,부산,water,0.065
1/1/2018,부산,ocean,0
1/1/2018,부산,bio,6.348
1/1/2018,부산,waste,33.9
1/12/2017,부산,fuelcell,37.6
1/12/2017,부산,IGCC,0
1/12/2017,부산,solar,67.950077
1/12/2017,부산,wind,9.75
1/12/2017,부산,water,0.065
1/12/2017,부산,ocean,0
1/12/2017,부산,bio,6.348
1/12/2017,부산,waste,33.9
1/12/2016,부산,fuelcell,22.2
1/12/2016,부산,IGCC,0
1/12/2016,부산,solar,64.629997
1/12/2016,부산,wind,9.75
1/12/2016,부산,water,0.065
1/12/2016,부산,ocean,0
1/12/2016,부산,bio,6.348
1/12/2016,부산,waste,24.8
1/12/2015,부산,fuelcell,6.8
1/12/2015,부산,IGCC,0
1/12/2015,부산,solar,61.201936
1/12/2015,부산,wind,9.75
1/12/2015,부산,water,0.055
1/12/2015,부산,ocean,0
1/12/2015,부산,bio,6.348
1/12/2015,부산,waste,31.8
1/12/2014,부산,fuelcell,6.8
1/12/2014,부산,IGCC,0
1/12/2014,부산,solar,52.616886
1/12/2014,부산,wind,9.75
1/12/2014,부산,water,0.055
1/12/2014,부산,ocean,0
1/12/2014,부산,bio,8.116
1/12/2014,부산,waste,26
1/12/2013,부산,fuelcell,6.8
1/12/2013,부산,IGCC,0
1/12/2013,부산,solar,36.542386
1/12/2013,부산,wind,9.75
1/12/2013,부산,water,0
1/12/2013,부산,ocean,0
1/12/2013,부산,bio,8.116
1/12/2013,부산,waste,26
1/12/2012,부산,fuelcell,6.8
1/12/2012,부산,IGCC,0
1/12/2012,부산,solar,4.638308
1/12/2012,부산,wind,0.75
1/12/2012,부산,water,0
1/12/2012,부산,ocean,0
1/12/2012,부산,bio,8.116
1/12/2012,부산,waste,1.2
1/9/2025,대구,fuelcell,4.11
1/9/2025,대구,IGCC,0
1/9/2025,대구,solar,444.970376
1/9/2025,대구,wind,0
1/9/2025,대구,water,3.56
1/9/2025,대구,ocean,0
1/9/2025,대구,bio,2.8
1/9/2025,대구,waste,0
1/8/2025,대구,fuelcell,4.11
1/8/2025,대구,IGCC,0
1/8/2025,대구,solar,433.230886
1/8/2025,대구,wind,0
1/8/2025,대구,water,3.56
1/8/2025,대구,ocean,0
1/8/2025,대구,bio,3
1/8/2025,대구,waste,0
1/7/2025,대구,fuelcell,4.11
1/7/2025,대구,IGCC,0
1/7/2025,대구,solar,421.179601
1/7/2025,대구,wind,0
1/7/2025,대구,water,3.56
1/7/2025,대구,ocean,0
1/7/2025,대구,bio,3
1/7/2025,대구,waste,0
1/6/2025,대구,fuelcell,4.11
1/6/2025,대구,IGCC,0
1/6/2025,대구,solar,409.459996
1/6/2025,대구,wind,0
1/6/2025,대구,water,3.56
1/6/2025,대구,ocean,0
1/6/2025,대구,bio,3
1/6/2025,대구,waste,0
1/5/2025,대구,fuelcell,4.11
1/5/2025,대구,IGCC,0
1/5/2025,대구,solar,402.404551
1/5/2025,대구,wind,0
1/5/2025,대구,water,3.56
1/5/2025,대구,ocean,0
1/5/2025,대구,bio,3
1/5/2025,대구,waste,0
1/4/2025,대구,fuelcell,4.11
1/4/2025,대구,IGCC,0
1/4/2025,대구,solar,390.474086
1/4/2025,대구,wind,0
1/4/2025,대구,water,3.56
1/4/2025,대구,ocean,0
1/4/2025,대구,bio,3
1/4/2025,대구,waste,0
1/3/2025,대구,fuelcell,4.11
1/3/2025,대구,IGCC,0
1/3/2025,대구,solar,386.741026
1/3/2025,대구,wind,0
1/3/2025,대구,water,3.56
1/3/2025,대구,ocean,0
1/3/2025,대구,bio,3
1/3/2025,대구,waste,0
1/2/2025,대구,fuelcell,4.11
1/2/2025,대구,IGCC,0
1/2/2025,대구,solar,371.094471
1/2/2025,대구,wind,0
1/2/2025,대구,water,3.56
1/2/2025,대구,ocean,0
1/2/2025,대구,bio,4.5
1/2/2025,대구,waste,0
1/1/2025,대구,fuelcell,4.11
1/1/2025,대구,IGCC,0
1/1/2025,대구,solar,370.695051
1/1/2025,대구,wind,0
1/1/2025,대구,water,3.56
1/1/2025,대구,ocean,0
1/1/2025,대구,bio,4.5
