snapshot,carrier,region,components,components_t,attribute,value,status,aggregation
1/6/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2005,bio,KR,generators,generators_t,marginal_cost,50.8579615,TRUE,national
1/6/2005,waste,KR,generators,generators_t,marginal_cost,56.8237264,TRUE,national
1/6/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2005,nuclear,KR,generators,generators_t,marginal_cost,39.21816555,TRUE,national
1/5/2005,bituminous,KR,generators,generators_t,marginal_cost,43.57010078,TRUE,national
1/5/2005,anthracite,KR,generators,generators_t,marginal_cost,56.98290151,TRUE,national
1/5/2005,oil,KR,generators,generators_t,marginal_cost,93.44126633,TRUE,national
1/5/2005,LNG,KR,generators,generators_t,marginal_cost,83.76133334,TRUE,national
1/5/2005,PSH,KR,generators,generators_t,marginal_cost,85.48179643,TRUE,national
1/5/2005,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2005,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2005,solar,KR,generators,generators_t,marginal_cost,50.7172841,TRUE,national
1/5/2005,wind,KR,generators,generators_t,marginal_cost,46.3920829,TRUE,national
1/5/2005,hydro,KR,generators,generators_t,marginal_cost,58.5927312,TRUE,national
1/5/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2005,bio,KR,generators,generators_t,marginal_cost,45.5174761,TRUE,national
1/5/2005,waste,KR,generators,generators_t,marginal_cost,51.3196488,TRUE,national
1/5/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2005,nuclear,KR,generators,generators_t,marginal_cost,39.22825677,TRUE,national
1/4/2005,bituminous,KR,generators,generators_t,marginal_cost,42.84473578,TRUE,national
1/4/2005,anthracite,KR,generators,generators_t,marginal_cost,52.5567179,TRUE,national
1/4/2005,oil,KR,generators,generators_t,marginal_cost,72.98784337,TRUE,national
1/4/2005,LNG,KR,generators,generators_t,marginal_cost,81.81676122,TRUE,national
1/4/2005,PSH,KR,generators,generators_t,marginal_cost,95.62775781,TRUE,national
1/4/2005,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2005,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2005,solar,KR,generators,generators_t,marginal_cost,52.6108468,TRUE,national
1/4/2005,wind,KR,generators,generators_t,marginal_cost,52.4053468,TRUE,national
1/4/2005,hydro,KR,generators,generators_t,marginal_cost,60.5374145,TRUE,national
1/4/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2005,bio,KR,generators,generators_t,marginal_cost,51.9268511,TRUE,national
1/4/2005,waste,KR,generators,generators_t,marginal_cost,52.1682192,TRUE,national
1/4/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2005,nuclear,KR,generators,generators_t,marginal_cost,39.40639729,TRUE,national
1/3/2005,bituminous,KR,generators,generators_t,marginal_cost,42.7297949,TRUE,national
1/3/2005,anthracite,KR,generators,generators_t,marginal_cost,49.56645681,TRUE,national
1/3/2005,oil,KR,generators,generators_t,marginal_cost,74.48605627,TRUE,national
1/3/2005,LNG,KR,generators,generators_t,marginal_cost,79.75971313,TRUE,national
1/3/2005,PSH,KR,generators,generators_t,marginal_cost,167.0575582,TRUE,national
1/3/2005,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2005,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2005,solar,KR,generators,generators_t,marginal_cost,61.9166549,TRUE,national
1/3/2005,wind,KR,generators,generators_t,marginal_cost,61.2499704,TRUE,national
1/3/2005,hydro,KR,generators,generators_t,marginal_cost,70.1777307,TRUE,national
1/3/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2005,bio,KR,generators,generators_t,marginal_cost,61.4407916,TRUE,national
1/3/2005,waste,KR,generators,generators_t,marginal_cost,61.7630254,TRUE,national
1/3/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2005,nuclear,KR,generators,generators_t,marginal_cost,38.63360138,TRUE,national
1/2/2005,bituminous,KR,generators,generators_t,marginal_cost,44.08072,TRUE,national
1/2/2005,anthracite,KR,generators,generators_t,marginal_cost,53.73023905,TRUE,national
1/2/2005,oil,KR,generators,generators_t,marginal_cost,80.59681439,TRUE,national
1/2/2005,LNG,KR,generators,generators_t,marginal_cost,85.32107651,TRUE,national
1/2/2005,PSH,KR,generators,generators_t,marginal_cost,113.0750404,TRUE,national
1/2/2005,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2005,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2005,solar,KR,generators,generators_t,marginal_cost,60.5321556,TRUE,national
1/2/2005,wind,KR,generators,generators_t,marginal_cost,60.7825748,TRUE,national
1/2/2005,hydro,KR,generators,generators_t,marginal_cost,72.0097649,TRUE,national
1/2/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2005,bio,KR,generators,generators_t,marginal_cost,61.6181995,TRUE,national
1/2/2005,waste,KR,generators,generators_t,marginal_cost,61.549858,TRUE,national
1/2/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2005,nuclear,KR,generators,generators_t,marginal_cost,39.08719502,TRUE,national
1/1/2005,bituminous,KR,generators,generators_t,marginal_cost,43.97442018,TRUE,national
1/1/2005,anthracite,KR,generators,generators_t,marginal_cost,50.51541519,TRUE,national
1/1/2005,oil,KR,generators,generators_t,marginal_cost,82.40368849,TRUE,national
1/1/2005,LNG,KR,generators,generators_t,marginal_cost,84.23261888,TRUE,national
1/1/2005,PSH,KR,generators,generators_t,marginal_cost,131.5204514,TRUE,national
1/1/2005,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2005,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2005,solar,KR,generators,generators_t,marginal_cost,66.0910703,TRUE,national
1/1/2005,wind,KR,generators,generators_t,marginal_cost,66.6415544,TRUE,national
1/1/2005,hydro,KR,generators,generators_t,marginal_cost,76.3517715,TRUE,national
1/1/2005,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2005,bio,KR,generators,generators_t,marginal_cost,66.455466,TRUE,national
1/1/2005,waste,KR,generators,generators_t,marginal_cost,66.9434299,TRUE,national
1/1/2005,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2004,nuclear,KR,generators,generators_t,marginal_cost,39.30827281,TRUE,national
1/12/2004,bituminous,KR,generators,generators_t,marginal_cost,44.61703758,TRUE,national
1/12/2004,anthracite,KR,generators,generators_t,marginal_cost,52.09721357,TRUE,national
1/12/2004,oil,KR,generators,generators_t,marginal_cost,88.99737483,TRUE,national
1/12/2004,LNG,KR,generators,generators_t,marginal_cost,84.54002061,TRUE,national
1/12/2004,PSH,KR,generators,generators_t,marginal_cost,139.3545148,TRUE,national
1/12/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2004,solar,KR,generators,generators_t,marginal_cost,61.5729039,TRUE,national
1/12/2004,wind,KR,generators,generators_t,marginal_cost,61.7844186,TRUE,national
1/12/2004,hydro,KR,generators,generators_t,marginal_cost,73.2235617,TRUE,national
1/12/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2004,bio,KR,generators,generators_t,marginal_cost,62.6272517,TRUE,national
1/12/2004,waste,KR,generators,generators_t,marginal_cost,65.6627434,TRUE,national
1/12/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2004,nuclear,KR,generators,generators_t,marginal_cost,39.39975661,TRUE,national
1/11/2004,bituminous,KR,generators,generators_t,marginal_cost,43.88695191,TRUE,national
1/11/2004,anthracite,KR,generators,generators_t,marginal_cost,53.25494867,TRUE,national
1/11/2004,oil,KR,generators,generators_t,marginal_cost,80.38907632,TRUE,national
1/11/2004,LNG,KR,generators,generators_t,marginal_cost,82.87238756,TRUE,national
1/11/2004,PSH,KR,generators,generators_t,marginal_cost,153.0460744,TRUE,national
1/11/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2004,solar,KR,generators,generators_t,marginal_cost,59.1222402,TRUE,national
1/11/2004,wind,KR,generators,generators_t,marginal_cost,60.8293032,TRUE,national
1/11/2004,hydro,KR,generators,generators_t,marginal_cost,70.9327318,TRUE,national
1/11/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2004,bio,KR,generators,generators_t,marginal_cost,60.1555927,TRUE,national
1/11/2004,waste,KR,generators,generators_t,marginal_cost,62.2105557,TRUE,national
1/11/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2004,nuclear,KR,generators,generators_t,marginal_cost,39.25937654,TRUE,national
1/10/2004,bituminous,KR,generators,generators_t,marginal_cost,43.22948617,TRUE,national
1/10/2004,anthracite,KR,generators,generators_t,marginal_cost,52.54365747,TRUE,national
1/10/2004,oil,KR,generators,generators_t,marginal_cost,83.33808363,TRUE,national
1/10/2004,LNG,KR,generators,generators_t,marginal_cost,81.56627056,TRUE,national
1/10/2004,PSH,KR,generators,generators_t,marginal_cost,157.8344436,TRUE,national
1/10/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2004,solar,KR,generators,generators_t,marginal_cost,59.9703538,TRUE,national
1/10/2004,wind,KR,generators,generators_t,marginal_cost,58.3403856,TRUE,national
1/10/2004,hydro,KR,generators,generators_t,marginal_cost,67.5897022,TRUE,national
1/10/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2004,bio,KR,generators,generators_t,marginal_cost,57.8419552,TRUE,national
1/10/2004,waste,KR,generators,generators_t,marginal_cost,60.3206235,TRUE,national
1/10/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2004,nuclear,KR,generators,generators_t,marginal_cost,40.00640372,TRUE,national
1/9/2004,bituminous,KR,generators,generators_t,marginal_cost,42.64425234,TRUE,national
1/9/2004,anthracite,KR,generators,generators_t,marginal_cost,61.91072499,TRUE,national
1/9/2004,oil,KR,generators,generators_t,marginal_cost,85.26888053,TRUE,national
1/9/2004,LNG,KR,generators,generators_t,marginal_cost,85.07997709,TRUE,national
1/9/2004,PSH,KR,generators,generators_t,marginal_cost,91.92571975,TRUE,national
1/9/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2004,solar,KR,generators,generators_t,marginal_cost,45.6465983,TRUE,national
1/9/2004,wind,KR,generators,generators_t,marginal_cost,47.6758592,TRUE,national
1/9/2004,hydro,KR,generators,generators_t,marginal_cost,59.8935007,TRUE,national
1/9/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2004,bio,KR,generators,generators_t,marginal_cost,46.9628153,TRUE,national
1/9/2004,waste,KR,generators,generators_t,marginal_cost,59.3512262,TRUE,national
1/9/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2004,nuclear,KR,generators,generators_t,marginal_cost,40.04224468,TRUE,national
1/8/2004,bituminous,KR,generators,generators_t,marginal_cost,42.38887084,TRUE,national
1/8/2004,anthracite,KR,generators,generators_t,marginal_cost,57.7434782,TRUE,national
1/8/2004,oil,KR,generators,generators_t,marginal_cost,92.54020205,TRUE,national
1/8/2004,LNG,KR,generators,generators_t,marginal_cost,85.23961878,TRUE,national
1/8/2004,PSH,KR,generators,generators_t,marginal_cost,75.57842718,TRUE,national
1/8/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2004,wind,KR,generators,generators_t,marginal_cost,41.5488573,TRUE,national
1/8/2004,hydro,KR,generators,generators_t,marginal_cost,52.7984705,TRUE,national
1/8/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2004,bio,KR,generators,generators_t,marginal_cost,44.4540683,TRUE,national
1/8/2004,waste,KR,generators,generators_t,marginal_cost,55.315406,TRUE,national
1/8/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2004,nuclear,KR,generators,generators_t,marginal_cost,39.50471846,TRUE,national
1/7/2004,bituminous,KR,generators,generators_t,marginal_cost,41.15774914,TRUE,national
1/7/2004,anthracite,KR,generators,generators_t,marginal_cost,57.74654216,TRUE,national
1/7/2004,oil,KR,generators,generators_t,marginal_cost,90.46216842,TRUE,national
1/7/2004,LNG,KR,generators,generators_t,marginal_cost,77.38743182,TRUE,national
1/7/2004,PSH,KR,generators,generators_t,marginal_cost,89.41411259,TRUE,national
1/7/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2004,wind,KR,generators,generators_t,marginal_cost,46.648208,TRUE,national
1/7/2004,hydro,KR,generators,generators_t,marginal_cost,55.7914314,TRUE,national
1/7/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2004,bio,KR,generators,generators_t,marginal_cost,47.70889,TRUE,national
1/7/2004,waste,KR,generators,generators_t,marginal_cost,56.9494607,TRUE,national
1/7/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2004,nuclear,KR,generators,generators_t,marginal_cost,39.35244311,TRUE,national
1/6/2004,bituminous,KR,generators,generators_t,marginal_cost,40.86328047,TRUE,national
1/6/2004,anthracite,KR,generators,generators_t,marginal_cost,54.12211032,TRUE,national
1/6/2004,oil,KR,generators,generators_t,marginal_cost,79.0765831,TRUE,national
1/6/2004,LNG,KR,generators,generators_t,marginal_cost,75.23074955,TRUE,national
1/6/2004,PSH,KR,generators,generators_t,marginal_cost,111.675684,TRUE,national
1/6/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2004,wind,KR,generators,generators_t,marginal_cost,52.3548708,TRUE,national
1/6/2004,hydro,KR,generators,generators_t,marginal_cost,60.8734427,TRUE,national
1/6/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2004,bio,KR,generators,generators_t,marginal_cost,51.3776127,TRUE,national
1/6/2004,waste,KR,generators,generators_t,marginal_cost,51.6145115,TRUE,national
1/6/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2004,nuclear,KR,generators,generators_t,marginal_cost,39.72401342,TRUE,national
1/5/2004,bituminous,KR,generators,generators_t,marginal_cost,40.50205854,TRUE,national
1/5/2004,anthracite,KR,generators,generators_t,marginal_cost,50.44041532,TRUE,national
1/5/2004,oil,KR,generators,generators_t,marginal_cost,80.16847013,TRUE,national
1/5/2004,LNG,KR,generators,generators_t,marginal_cost,73.89581409,TRUE,national
1/5/2004,PSH,KR,generators,generators_t,marginal_cost,135.8877103,TRUE,national
1/5/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2004,wind,KR,generators,generators_t,marginal_cost,53.9813573,TRUE,national
1/5/2004,hydro,KR,generators,generators_t,marginal_cost,62.9013608,TRUE,national
1/5/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2004,bio,KR,generators,generators_t,marginal_cost,53.4461639,TRUE,national
1/5/2004,waste,KR,generators,generators_t,marginal_cost,56.7099486,TRUE,national
1/5/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2004,nuclear,KR,generators,generators_t,marginal_cost,39.71053795,TRUE,national
1/4/2004,bituminous,KR,generators,generators_t,marginal_cost,40.08431045,TRUE,national
1/4/2004,anthracite,KR,generators,generators_t,marginal_cost,49.03889017,TRUE,national
1/4/2004,oil,KR,generators,generators_t,marginal_cost,81.49302878,TRUE,national
1/4/2004,LNG,KR,generators,generators_t,marginal_cost,73.31474476,TRUE,national
1/4/2004,PSH,KR,generators,generators_t,marginal_cost,179.2964736,TRUE,national
1/4/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2004,wind,KR,generators,generators_t,marginal_cost,57.4571617,TRUE,national
1/4/2004,hydro,KR,generators,generators_t,marginal_cost,66.6607197,TRUE,national
1/4/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2004,bio,KR,generators,generators_t,marginal_cost,56.8146321,TRUE,national
1/4/2004,waste,KR,generators,generators_t,marginal_cost,59.2057171,TRUE,national
1/4/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2004,nuclear,KR,generators,generators_t,marginal_cost,39.63008734,TRUE,national
1/3/2004,bituminous,KR,generators,generators_t,marginal_cost,40.27359901,TRUE,national
1/3/2004,anthracite,KR,generators,generators_t,marginal_cost,46.78512375,TRUE,national
1/3/2004,oil,KR,generators,generators_t,marginal_cost,75.34571107,TRUE,national
1/3/2004,LNG,KR,generators,generators_t,marginal_cost,75.79259759,TRUE,national
1/3/2004,PSH,KR,generators,generators_t,marginal_cost,216.2836709,TRUE,national
1/3/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2004,wind,KR,generators,generators_t,marginal_cost,60.0670337,TRUE,national
1/3/2004,hydro,KR,generators,generators_t,marginal_cost,70.3922318,TRUE,national
1/3/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2004,bio,KR,generators,generators_t,marginal_cost,59.9816989,TRUE,national
1/3/2004,waste,KR,generators,generators_t,marginal_cost,61.7269727,TRUE,national
1/3/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2004,nuclear,KR,generators,generators_t,marginal_cost,39.08250013,TRUE,national
1/2/2004,bituminous,KR,generators,generators_t,marginal_cost,40.90959723,TRUE,national
1/2/2004,anthracite,KR,generators,generators_t,marginal_cost,45.76584621,TRUE,national
1/2/2004,oil,KR,generators,generators_t,marginal_cost,74.55746679,TRUE,national
1/2/2004,LNG,KR,generators,generators_t,marginal_cost,74.67209346,TRUE,national
1/2/2004,PSH,KR,generators,generators_t,marginal_cost,193.8185315,TRUE,national
1/2/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2004,wind,KR,generators,generators_t,marginal_cost,59.4763191,TRUE,national
1/2/2004,hydro,KR,generators,generators_t,marginal_cost,69.9337734,TRUE,national
1/2/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2004,bio,KR,generators,generators_t,marginal_cost,59.9387842,TRUE,national
1/2/2004,waste,KR,generators,generators_t,marginal_cost,61.9602431,TRUE,national
1/2/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2004,nuclear,KR,generators,generators_t,marginal_cost,39.10451909,TRUE,national
1/1/2004,bituminous,KR,generators,generators_t,marginal_cost,41.0474187,TRUE,national
1/1/2004,anthracite,KR,generators,generators_t,marginal_cost,48.03195124,TRUE,national
1/1/2004,oil,KR,generators,generators_t,marginal_cost,75.03013675,TRUE,national
1/1/2004,LNG,KR,generators,generators_t,marginal_cost,72.13215807,TRUE,national
1/1/2004,PSH,KR,generators,generators_t,marginal_cost,100.1943685,TRUE,national
1/1/2004,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2004,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2004,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2004,wind,KR,generators,generators_t,marginal_cost,51.3181689,TRUE,national
1/1/2004,hydro,KR,generators,generators_t,marginal_cost,64.5793252,TRUE,national
1/1/2004,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2004,bio,KR,generators,generators_t,marginal_cost,54.0594669,TRUE,national
1/1/2004,waste,KR,generators,generators_t,marginal_cost,58.0927895,TRUE,national
1/1/2004,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2003,nuclear,KR,generators,generators_t,marginal_cost,40.61904652,TRUE,national
1/12/2003,bituminous,KR,generators,generators_t,marginal_cost,42.18245505,TRUE,national
1/12/2003,anthracite,KR,generators,generators_t,marginal_cost,47.38285941,TRUE,national
1/12/2003,oil,KR,generators,generators_t,marginal_cost,70.70296327,TRUE,national
1/12/2003,LNG,KR,generators,generators_t,marginal_cost,74.34791732,TRUE,national
1/12/2003,PSH,KR,generators,generators_t,marginal_cost,134.5226181,TRUE,national
1/12/2003,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2003,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2003,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2003,wind,KR,generators,generators_t,marginal_cost,55.4781847,TRUE,national
1/12/2003,hydro,KR,generators,generators_t,marginal_cost,64.6715876,TRUE,national
1/12/2003,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2003,bio,KR,generators,generators_t,marginal_cost,55.3896324,TRUE,national
1/12/2003,waste,KR,generators,generators_t,marginal_cost,57.1567753,TRUE,national
1/12/2003,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2003,nuclear,KR,generators,generators_t,marginal_cost,40.14053117,TRUE,national
1/11/2003,bituminous,KR,generators,generators_t,marginal_cost,42.13861261,TRUE,national
1/11/2003,anthracite,KR,generators,generators_t,marginal_cost,47.60809936,TRUE,national
1/11/2003,oil,KR,generators,generators_t,marginal_cost,69.4539005,TRUE,national
1/11/2003,LNG,KR,generators,generators_t,marginal_cost,79.94049107,TRUE,national
1/11/2003,PSH,KR,generators,generators_t,marginal_cost,110.5391189,TRUE,national
1/11/2003,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2003,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2003,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2003,wind,KR,generators,generators_t,marginal_cost,51.0860441,TRUE,national
1/11/2003,hydro,KR,generators,generators_t,marginal_cost,60.464032,TRUE,national
1/11/2003,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2003,bio,KR,generators,generators_t,marginal_cost,49.8993125,TRUE,national
1/11/2003,waste,KR,generators,generators_t,marginal_cost,52.9541583,TRUE,national
1/11/2003,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2003,nuclear,KR,generators,generators_t,marginal_cost,39.53668727,TRUE,national
1/10/2003,bituminous,KR,generators,generators_t,marginal_cost,42.1827789,TRUE,national
1/10/2003,anthracite,KR,generators,generators_t,marginal_cost,48.90795956,TRUE,national
1/10/2003,oil,KR,generators,generators_t,marginal_cost,69.54758321,TRUE,national
1/10/2003,LNG,KR,generators,generators_t,marginal_cost,88.58727591,TRUE,national
1/10/2003,PSH,KR,generators,generators_t,marginal_cost,93.27868529,TRUE,national
1/10/2003,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2003,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2003,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2003,wind,KR,generators,generators_t,marginal_cost,49.402729,TRUE,national
1/10/2003,hydro,KR,generators,generators_t,marginal_cost,58.984378,TRUE,national
1/10/2003,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2003,bio,KR,generators,generators_t,marginal_cost,46.4239551,TRUE,national
1/10/2003,waste,KR,generators,generators_t,marginal_cost,48.0729378,TRUE,national
1/10/2003,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2003,nuclear,KR,generators,generators_t,marginal_cost,39.28682273,TRUE,national
1/9/2003,bituminous,KR,generators,generators_t,marginal_cost,42.80777976,TRUE,national
1/9/2003,anthracite,KR,generators,generators_t,marginal_cost,56.09569091,TRUE,national
1/9/2003,oil,KR,generators,generators_t,marginal_cost,75.14704339,TRUE,national
1/9/2003,LNG,KR,generators,generators_t,marginal_cost,85.23818788,TRUE,national
1/9/2003,PSH,KR,generators,generators_t,marginal_cost,76.97038409,TRUE,national
1/9/2003,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2003,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2003,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2003,wind,KR,generators,generators_t,marginal_cost,40.0457021,TRUE,national
1/9/2003,hydro,KR,generators,generators_t,marginal_cost,48.0700213,TRUE,national
1/9/2003,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2003,bio,KR,generators,generators_t,marginal_cost,40.3622762,TRUE,national
1/9/2003,waste,KR,generators,generators_t,marginal_cost,54.0443524,TRUE,national
1/9/2003,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2003,nuclear,KR,generators,generators_t,marginal_cost,37.96916665,TRUE,national
1/8/2003,bituminous,KR,generators,generators_t,marginal_cost,42.13467121,TRUE,national
1/8/2003,anthracite,KR,generators,generators_t,marginal_cost,56.25614969,TRUE,national
1/8/2003,oil,KR,generators,generators_t,marginal_cost,104.4374059,TRUE,national
1/8/2003,LNG,KR,generators,generators_t,marginal_cost,80.40714015,TRUE,national
1/8/2003,PSH,KR,generators,generators_t,marginal_cost,78.11453042,TRUE,national
1/8/2003,fuelcell,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2003,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2003,solar,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2003,wind,KR,generators,generators_t,marginal_cost,33.8569844,TRUE,national
1/8/2003,hydro,KR,generators,generators_t,marginal_cost,45.1605116,TRUE,national
1/8/2003,ocean,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2003,bio,KR,generators,generators_t,marginal_cost,35.7635277,TRUE,national
1/8/2003,waste,KR,generators,generators_t,marginal_cost,50.1591131,TRUE,national
1/8/2003,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2003,nuclear,KR,generators,generators_t,marginal_cost,38.22546617,TRUE,national
1/7/2003,bituminous,KR,generators,generators_t,marginal_cost,42.37219128,TRUE,national
1/7/2003,anthracite,KR,generators,generators_t,marginal_cost,63.60532854,TRUE,national
1/7/2003,oil,KR,generators,generators_t,marginal_cost,98.04042252,TRUE,national
1/7/2003,LNG,KR,generators,generators_t,marginal_cost,86.70802414,TRUE,national
1/7/2003,PSH,KR,generators,generators_t,marginal_cost,84.77384017,TRUE,national
