snapshot,carrier,marginalcost_t
1/4/2007,waste,2389.1453
1/4/2007,miscellaneous,
1/3/2007,nuclear,39284.99068
1/3/2007,bituminous,40973.04102
1/3/2007,anthracite,55994.79362
1/3/2007,oil,103852.393
1/3/2007,LNG,105011.512
1/3/2007,PSH,163469.1367
1/3/2007,fuelcell,87964.3997
1/3/2007,IGCC,
1/3/2007,solar,89216.42
1/3/2007,wind,88401.0288
1/3/2007,hydro,100859.7717
1/3/2007,ocean,0
1/3/2007,bio,88365.1579
1/3/2007,waste,2566.397
1/3/2007,miscellaneous,
1/2/2007,nuclear,38436.69334
1/2/2007,bituminous,40157.47067
1/2/2007,anthracite,60350.19974
1/2/2007,oil,102220.0409
1/2/2007,LNG,102628.7459
1/2/2007,PSH,150322.5889
1/2/2007,fuelcell,80606.33
1/2/2007,IGCC,
1/2/2007,solar,80790.8339
1/2/2007,wind,85964.8563
1/2/2007,hydro,95966.6461
1/2/2007,ocean,0
1/2/2007,bio,80544.2888
1/2/2007,waste,4186.8975
1/2/2007,miscellaneous,
1/1/2007,nuclear,40939.89923
1/1/2007,bituminous,42395.06584
1/1/2007,anthracite,68215.89031
1/1/2007,oil,104960.9086
1/1/2007,LNG,107845.4052
1/1/2007,PSH,206342.0811
1/1/2007,fuelcell,85606.3184
1/1/2007,IGCC,
1/1/2007,solar,87758.109
1/1/2007,wind,86875.6801
1/1/2007,hydro,100641.1254
1/1/2007,ocean,0
1/1/2007,bio,85801.182
1/1/2007,waste,6551.9621
1/1/2007,miscellaneous,
1/12/2006,nuclear,37445.24588
1/12/2006,bituminous,38092.78051
1/12/2006,anthracite,49589.32461
1/12/2006,oil,104754.9717
1/12/2006,LNG,106410.7475
1/12/2006,PSH,159184.9312
1/12/2006,fuelcell,88439.4728
1/12/2006,IGCC,0
1/12/2006,solar,87814.4015
1/12/2006,wind,89405.3128
1/12/2006,hydro,100072.8819
1/12/2006,ocean,0
1/12/2006,bio,88928.026
1/12/2006,waste,92321.8848
1/12/2006,miscellaneous,
1/11/2006,nuclear,36841.78021
1/11/2006,bituminous,37656.75539
1/11/2006,anthracite,52764.79018
1/11/2006,oil,106250.8073
1/11/2006,LNG,107053.4769
1/11/2006,PSH,187538.4301
1/11/2006,fuelcell,87519.9652
1/11/2006,IGCC,0
1/11/2006,solar,88314.8445
1/11/2006,wind,86399.5388
1/11/2006,hydro,99398.1631
1/11/2006,ocean,0
1/11/2006,bio,88650.6879
1/11/2006,waste,90328.1978
1/11/2006,miscellaneous,
1/10/2006,nuclear,37259.37903
1/10/2006,bituminous,34956.96342
1/10/2006,anthracite,61643.45755
1/10/2006,oil,138105.4166
1/10/2006,LNG,110583.7469
1/10/2006,PSH,129242.6812
1/10/2006,fuelcell,71206.3157
1/10/2006,IGCC,0
1/10/2006,solar,74623.7117
1/10/2006,wind,66364.9975
1/10/2006,hydro,83410.5451
1/10/2006,ocean,0
1/10/2006,bio,66706.7991
1/10/2006,waste,75883.7573
1/10/2006,miscellaneous,
1/9/2006,nuclear,36885.84299
1/9/2006,bituminous,34357.37939
1/9/2006,anthracite,57116.51626
1/9/2006,oil,133311.6952
1/9/2006,LNG,104228.1665
1/9/2006,PSH,147648.6333
1/9/2006,fuelcell,0
1/9/2006,IGCC,0
1/9/2006,solar,82794.9595
1/9/2006,wind,65448.7671
1/9/2006,hydro,88375.8207
1/9/2006,ocean,0
1/9/2006,bio,72987.2269
1/9/2006,waste,84464.4044
1/9/2006,miscellaneous,
1/8/2006,nuclear,36977.10561
1/8/2006,bituminous,33750.70425
1/8/2006,anthracite,58219.04211
1/8/2006,oil,134008.0736
1/8/2006,LNG,106931.4276
1/8/2006,PSH,122211.5383
1/8/2006,fuelcell,0
1/8/2006,IGCC,0
1/8/2006,solar,85502.7576
1/8/2006,wind,65989.5863
1/8/2006,hydro,82918.4642
1/8/2006,ocean,0
1/8/2006,bio,70720.1515
1/8/2006,waste,84014.2576
1/8/2006,miscellaneous,
1/7/2006,nuclear,37095.03744
1/7/2006,bituminous,34228.51722
1/7/2006,anthracite,63289.99322
1/7/2006,oil,168441.8447
1/7/2006,LNG,101823.9796
1/7/2006,PSH,114171.2554
1/7/2006,fuelcell,0
1/7/2006,IGCC,0
1/7/2006,solar,72742.0442
1/7/2006,wind,63803.4494
1/7/2006,hydro,71849.4916
1/7/2006,ocean,0
1/7/2006,bio,62831.397
1/7/2006,waste,76017.4315
1/7/2006,miscellaneous,
1/6/2006,nuclear,37411.27237
1/6/2006,bituminous,34689.59728
1/6/2006,anthracite,58140.18697
1/6/2006,oil,136857.4508
1/6/2006,LNG,96179.8049
1/6/2006,PSH,134926.6444
1/6/2006,fuelcell,0
1/6/2006,IGCC,0
1/6/2006,solar,78175.6212
1/6/2006,wind,70426.584
1/6/2006,hydro,81828.965
1/6/2006,ocean,0
1/6/2006,bio,69426.6717
1/6/2006,waste,78715.0443
1/6/2006,miscellaneous,
1/5/2006,nuclear,39653.81922
1/5/2006,bituminous,41925.53588
1/5/2006,anthracite,54256.01563
1/5/2006,oil,149634.2287
1/5/2006,LNG,102174.629
1/5/2006,PSH,148820.708
1/5/2006,fuelcell,0
1/5/2006,IGCC,0
1/5/2006,solar,83113.7973
1/5/2006,wind,80488.1919
1/5/2006,hydro,90780.9287
1/5/2006,ocean,0
1/5/2006,bio,80865.8869
1/5/2006,waste,84677.4902
1/5/2006,miscellaneous,
1/4/2006,nuclear,39962.95831
1/4/2006,bituminous,42545.55556
1/4/2006,anthracite,50924.85142
1/4/2006,oil,125578.6192
1/4/2006,LNG,99722.32724
1/4/2006,PSH,148055.5391
1/4/2006,fuelcell,0
1/4/2006,IGCC,0
1/4/2006,solar,83951.4897
1/4/2006,wind,82423.7841
1/4/2006,hydro,92455.293
1/4/2006,ocean,0
1/4/2006,bio,82825.5031
1/4/2006,waste,84376.0184
1/4/2006,miscellaneous,
1/3/2006,nuclear,39713.06708
1/3/2006,bituminous,42366.74221
1/3/2006,anthracite,49592.1391
1/3/2006,oil,112075.8143
1/3/2006,LNG,99208.77717
1/3/2006,PSH,171810.8857
1/3/2006,fuelcell,0
1/3/2006,IGCC,0
1/3/2006,solar,86663.1044
1/3/2006,wind,84445.0595
1/3/2006,hydro,97449.7136
1/3/2006,ocean,0
1/3/2006,bio,84967.9026
1/3/2006,waste,86267.993
1/3/2006,miscellaneous,
1/2/2006,nuclear,39583.19249
1/2/2006,bituminous,43706.28861
1/2/2006,anthracite,50591.57247
1/2/2006,oil,108253.57
1/2/2006,LNG,98341.13707
1/2/2006,PSH,163839.2503
1/2/2006,fuelcell,0
1/2/2006,IGCC,0
1/2/2006,solar,83274.2367
1/2/2006,wind,82153.582
1/2/2006,hydro,92992.2434
1/2/2006,ocean,0
1/2/2006,bio,82134.4117
1/2/2006,waste,82705.9786
1/2/2006,miscellaneous,
1/1/2006,nuclear,39324.55284
1/1/2006,bituminous,43858.74687
1/1/2006,anthracite,53469.93098
1/1/2006,oil,102242.5394
1/1/2006,LNG,106281.7428
1/1/2006,PSH,149280.7385
1/1/2006,fuelcell,0
1/1/2006,IGCC,0
1/1/2006,solar,78424.961
1/1/2006,wind,80325.949
1/1/2006,hydro,92955.1786
1/1/2006,ocean,0
1/1/2006,bio,79300.334
1/1/2006,waste,79237.6011
1/1/2006,miscellaneous,
1/12/2005,nuclear,39414.14602
1/12/2005,bituminous,43705.44513
1/12/2005,anthracite,50928.27132
1/12/2005,oil,107301.8333
1/12/2005,LNG,94747.11313
1/12/2005,PSH,158590.7626
1/12/2005,fuelcell,0
1/12/2005,IGCC,0
1/12/2005,solar,80793.8989
1/12/2005,wind,80339.6458
1/12/2005,hydro,92808.9793
1/12/2005,ocean,0
1/12/2005,bio,80564.4225
1/12/2005,waste,81852.879
1/12/2005,miscellaneous,
1/11/2005,nuclear,39241.96347
1/11/2005,bituminous,44281.61911
1/11/2005,anthracite,50759.65203
1/11/2005,oil,113397.2126
1/11/2005,LNG,94019.11365
1/11/2005,PSH,163093.0922
1/11/2005,fuelcell,0
1/11/2005,IGCC,0
1/11/2005,solar,75987.1396
1/11/2005,wind,75344.6509
1/11/2005,hydro,86467.8817
1/11/2005,ocean,0
1/11/2005,bio,75659.5477
1/11/2005,waste,76092.9624
1/11/2005,miscellaneous,
1/10/2005,nuclear,39072.44752
1/10/2005,bituminous,43948.40661
1/10/2005,anthracite,54345.28154
1/10/2005,oil,134986.2939
1/10/2005,LNG,90810.28591
1/10/2005,PSH,139425.0629
1/10/2005,fuelcell,0
1/10/2005,IGCC,0
1/10/2005,solar,65798.513
1/10/2005,wind,60532.6462
1/10/2005,hydro,75078.941
1/10/2005,ocean,0
1/10/2005,bio,63335.0838
1/10/2005,waste,69735.947
1/10/2005,miscellaneous,
1/9/2005,nuclear,38915.67493
1/9/2005,bituminous,44102.14944
1/9/2005,anthracite,57075.40373
1/9/2005,oil,112566.5587
1/9/2005,LNG,92198.29553
1/9/2005,PSH,114374.365
1/9/2005,fuelcell,0
1/9/2005,IGCC,0
1/9/2005,solar,67669.5708
1/9/2005,wind,60337.296
1/9/2005,hydro,72690.2338
1/9/2005,ocean,0
1/9/2005,bio,61227.3144
1/9/2005,waste,72679.9157
1/9/2005,miscellaneous,
1/8/2005,nuclear,38723.51757
1/8/2005,bituminous,43172.66882
1/8/2005,anthracite,56576.11667
1/8/2005,oil,163084.5695
1/8/2005,LNG,87824.13922
1/8/2005,PSH,91069.68172
1/8/2005,fuelcell,0
1/8/2005,IGCC,0
1/8/2005,solar,62120.3169
1/8/2005,wind,49941.1821
1/8/2005,hydro,65308.5953
1/8/2005,ocean,0
1/8/2005,bio,51798.6074
1/8/2005,waste,63344.0573
1/8/2005,miscellaneous,
1/7/2005,nuclear,38906.90151
1/7/2005,bituminous,42906.05743
1/7/2005,anthracite,53394.24948
1/7/2005,oil,100691.1277
1/7/2005,LNG,83269.53015
1/7/2005,PSH,101570.1807
1/7/2005,fuelcell,0
1/7/2005,IGCC,0
1/7/2005,solar,63041.6566
1/7/2005,wind,51433.8642
1/7/2005,hydro,66505.9653
1/7/2005,ocean,0
1/7/2005,bio,53471.2601
1/7/2005,waste,62730.4084
1/7/2005,miscellaneous,
1/6/2005,nuclear,39341.46904
1/6/2005,bituminous,43109.67591
1/6/2005,anthracite,58501.64915
1/6/2005,oil,105629.8226
1/6/2005,LNG,80035.07492
1/6/2005,PSH,91918.62266
1/6/2005,fuelcell,0
1/6/2005,IGCC,0
1/6/2005,solar,58260.9858
1/6/2005,wind,49672.5039
1/6/2005,hydro,64954.3768
1/6/2005,ocean,0
1/6/2005,bio,50857.9615
1/6/2005,waste,56823.7264
1/6/2005,miscellaneous,
1/5/2005,nuclear,39218.16555
1/5/2005,bituminous,43570.10078
1/5/2005,anthracite,56982.90151
1/5/2005,oil,93441.26633
1/5/2005,LNG,83761.33334
1/5/2005,PSH,85481.79643
1/5/2005,fuelcell,0
1/5/2005,IGCC,0
1/5/2005,solar,50717.2841
1/5/2005,wind,46392.0829
1/5/2005,hydro,58592.7312
1/5/2005,ocean,0
1/5/2005,bio,45517.4761
1/5/2005,waste,51319.6488
1/5/2005,miscellaneous,
1/4/2005,nuclear,39228.25677
1/4/2005,bituminous,42844.73578
1/4/2005,anthracite,52556.7179
1/4/2005,oil,72987.84337
1/4/2005,LNG,81816.76122
1/4/2005,PSH,95627.75781
1/4/2005,fuelcell,0
1/4/2005,IGCC,0
1/4/2005,solar,52610.8468
1/4/2005,wind,52405.3468
1/4/2005,hydro,60537.4145
1/4/2005,ocean,0
1/4/2005,bio,51926.8511
1/4/2005,waste,52168.2192
1/4/2005,miscellaneous,
1/3/2005,nuclear,39406.39729
1/3/2005,bituminous,42729.7949
1/3/2005,anthracite,49566.45681
1/3/2005,oil,74486.05627
1/3/2005,LNG,79759.71313
1/3/2005,PSH,167057.5582
1/3/2005,fuelcell,0
1/3/2005,IGCC,0
1/3/2005,solar,61916.6549
1/3/2005,wind,61249.9704
1/3/2005,hydro,70177.7307
1/3/2005,ocean,0
1/3/2005,bio,61440.7916
1/3/2005,waste,61763.0254
1/3/2005,miscellaneous,
1/2/2005,nuclear,38633.60138
1/2/2005,bituminous,44080.72
1/2/2005,anthracite,53730.23905
1/2/2005,oil,80596.81439
1/2/2005,LNG,85321.07651
1/2/2005,PSH,113075.0404
1/2/2005,fuelcell,0
1/2/2005,IGCC,0
1/2/2005,solar,60532.1556
1/2/2005,wind,60782.5748
1/2/2005,hydro,72009.7649
1/2/2005,ocean,0
1/2/2005,bio,61618.1995
1/2/2005,waste,61549.858
1/2/2005,miscellaneous,
1/1/2005,nuclear,39087.19502
1/1/2005,bituminous,43974.42018
1/1/2005,anthracite,50515.41519
1/1/2005,oil,82403.68849
1/1/2005,LNG,84232.61888
1/1/2005,PSH,131520.4514
1/1/2005,fuelcell,0
1/1/2005,IGCC,0
1/1/2005,solar,66091.0703
1/1/2005,wind,66641.5544
1/1/2005,hydro,76351.7715
1/1/2005,ocean,0
1/1/2005,bio,66455.466
1/1/2005,waste,66943.4299
1/1/2005,miscellaneous,
1/12/2004,nuclear,39308.27281
1/12/2004,bituminous,44617.03758
1/12/2004,anthracite,52097.21357
1/12/2004,oil,88997.37483
1/12/2004,LNG,84540.02061
1/12/2004,PSH,139354.5148
1/12/2004,fuelcell,0
1/12/2004,IGCC,0
1/12/2004,solar,61572.9039
1/12/2004,wind,61784.4186
1/12/2004,hydro,73223.5617
1/12/2004,ocean,0
1/12/2004,bio,62627.2517
1/12/2004,waste,65662.7434
1/12/2004,miscellaneous,
1/11/2004,nuclear,39399.75661
1/11/2004,bituminous,43886.95191
1/11/2004,anthracite,53254.94867
1/11/2004,oil,80389.07632
1/11/2004,LNG,82872.38756
1/11/2004,PSH,153046.0744
1/11/2004,fuelcell,0
1/11/2004,IGCC,0
1/11/2004,solar,59122.2402
1/11/2004,wind,60829.3032
1/11/2004,hydro,70932.7318
1/11/2004,ocean,0
1/11/2004,bio,60155.5927
1/11/2004,waste,62210.5557
1/11/2004,miscellaneous,
1/10/2004,nuclear,39259.37654
1/10/2004,bituminous,43229.48617
1/10/2004,anthracite,52543.65747
1/10/2004,oil,83338.08363
1/10/2004,LNG,81566.27056
1/10/2004,PSH,157834.4436
1/10/2004,fuelcell,0
1/10/2004,IGCC,0
1/10/2004,solar,59970.3538
1/10/2004,wind,58340.3856
1/10/2004,hydro,67589.7022
1/10/2004,ocean,0
1/10/2004,bio,57841.9552
1/10/2004,waste,60320.6235
1/10/2004,miscellaneous,
1/9/2004,nuclear,40006.40372
1/9/2004,bituminous,42644.25234
1/9/2004,anthracite,61910.72499
1/9/2004,oil,85268.88053
1/9/2004,LNG,85079.97709
1/9/2004,PSH,91925.71975
1/9/2004,fuelcell,0
1/9/2004,IGCC,0
1/9/2004,solar,45646.5983
1/9/2004,wind,47675.8592
1/9/2004,hydro,59893.5007
1/9/2004,ocean,0
1/9/2004,bio,46962.8153
1/9/2004,waste,59351.2262
1/9/2004,miscellaneous,
1/8/2004,nuclear,40042.24468
1/8/2004,bituminous,42388.87084
1/8/2004,anthracite,57743.4782
1/8/2004,oil,92540.20205
1/8/2004,LNG,85239.61878
1/8/2004,PSH,75578.42718
1/8/2004,fuelcell,0
1/8/2004,IGCC,0
1/8/2004,solar,0
1/8/2004,wind,41548.8573
1/8/2004,hydro,52798.4705
1/8/2004,ocean,0
1/8/2004,bio,44454.0683
1/8/2004,waste,55315.406
1/8/2004,miscellaneous,
1/7/2004,nuclear,39504.71846
1/7/2004,bituminous,41157.74914
1/7/2004,anthracite,57746.54216
1/7/2004,oil,90462.16842
1/7/2004,LNG,77387.43182
1/7/2004,PSH,89414.11259
1/7/2004,fuelcell,0
1/7/2004,IGCC,0
1/7/2004,solar,0
1/7/2004,wind,46648.208
1/7/2004,hydro,55791.4314
1/7/2004,ocean,0
1/7/2004,bio,47708.89
1/7/2004,waste,56949.4607
1/7/2004,miscellaneous,
1/6/2004,nuclear,39352.44311
1/6/2004,bituminous,40863.28047
1/6/2004,anthracite,54122.11032
1/6/2004,oil,79076.5831
1/6/2004,LNG,75230.74955
1/6/2004,PSH,111675.684
1/6/2004,fuelcell,0
1/6/2004,IGCC,0
1/6/2004,solar,0
1/6/2004,wind,52354.8708
1/6/2004,hydro,60873.4427
1/6/2004,ocean,0
1/6/2004,bio,51377.6127
1/6/2004,waste,51614.5115
1/6/2004,miscellaneous,
1/5/2004,nuclear,39724.01342
1/5/2004,bituminous,40502.05854
1/5/2004,anthracite,50440.41532
1/5/2004,oil,80168.47013
1/5/2004,LNG,73895.81409
1/5/2004,PSH,135887.7103
1/5/2004,fuelcell,0
1/5/2004,IGCC,0
1/5/2004,solar,0
1/5/2004,wind,53981.3573
1/5/2004,hydro,62901.3608
1/5/2004,ocean,0
1/5/2004,bio,53446.1639
1/5/2004,waste,56709.9486
1/5/2004,miscellaneous,
1/4/2004,nuclear,39710.53795
1/4/2004,bituminous,40084.31045
1/4/2004,anthracite,49038.89017
1/4/2004,oil,81493.02878
1/4/2004,LNG,73314.74476
1/4/2004,PSH,179296.4736
1/4/2004,fuelcell,0
1/4/2004,IGCC,0
1/4/2004,solar,0
1/4/2004,wind,57457.1617
1/4/2004,hydro,66660.7197
1/4/2004,ocean,0
1/4/2004,bio,56814.6321
1/4/2004,waste,59205.7171
1/4/2004,miscellaneous,
1/3/2004,nuclear,39630.08734
1/3/2004,bituminous,40273.59901
1/3/2004,anthracite,46785.12375
1/3/2004,oil,75345.71107
1/3/2004,LNG,75792.59759
1/3/2004,PSH,216283.6709
1/3/2004,fuelcell,0
1/3/2004,IGCC,0
1/3/2004,solar,0
1/3/2004,wind,60067.0337
1/3/2004,hydro,70392.2318
1/3/2004,ocean,0
1/3/2004,bio,59981.6989
1/3/2004,waste,61726.9727
1/3/2004,miscellaneous,
1/2/2004,nuclear,39082.50013
1/2/2004,bituminous,40909.59723
1/2/2004,anthracite,45765.84621
1/2/2004,oil,74557.46679
1/2/2004,LNG,74672.09346
1/2/2004,PSH,193818.5315
1/2/2004,fuelcell,0
1/2/2004,IGCC,0
1/2/2004,solar,0
1/2/2004,wind,59476.3191
1/2/2004,hydro,69933.7734
1/2/2004,ocean,0
1/2/2004,bio,59938.7842
1/2/2004,waste,61960.2431
1/2/2004,miscellaneous,
1/1/2004,nuclear,39104.51909
1/1/2004,bituminous,41047.4187
1/1/2004,anthracite,48031.95124
1/1/2004,oil,75030.13675
1/1/2004,LNG,72132.15807
1/1/2004,PSH,100194.3685
1/1/2004,fuelcell,0
1/1/2004,IGCC,0
1/1/2004,solar,0
1/1/2004,wind,51318.1689
1/1/2004,hydro,64579.3252
1/1/2004,ocean,0
1/1/2004,bio,54059.4669
1/1/2004,waste,58092.7895
1/1/2004,miscellaneous,
1/12/2003,nuclear,40619.04652
1/12/2003,bituminous,42182.45505
1/12/2003,anthracite,47382.85941
1/12/2003,oil,70702.96327
1/12/2003,LNG,74347.91732
1/12/2003,PSH,134522.6181
1/12/2003,fuelcell,0
1/12/2003,IGCC,0
1/12/2003,solar,0
1/12/2003,wind,55478.1847
1/12/2003,hydro,64671.5876
1/12/2003,ocean,0
1/12/2003,bio,55389.6324
1/12/2003,waste,57156.7753
1/12/2003,miscellaneous,
1/11/2003,nuclear,40140.53117
1/11/2003,bituminous,42138.61261
1/11/2003,anthracite,47608.09936
1/11/2003,oil,69453.9005
1/11/2003,LNG,79940.49107
1/11/2003,PSH,110539.1189
1/11/2003,fuelcell,0
1/11/2003,IGCC,0
1/11/2003,solar,0
1/11/2003,wind,51086.0441
1/11/2003,hydro,60464.032
1/11/2003,ocean,0
1/11/2003,bio,49899.3125
1/11/2003,waste,52954.1583
1/11/2003,miscellaneous,
1/10/2003,nuclear,39536.68727
1/10/2003,bituminous,42182.7789
1/10/2003,anthracite,48907.95956
1/10/2003,oil,69547.58321
1/10/2003,LNG,88587.27591
1/10/2003,PSH,93278.68529
1/10/2003,fuelcell,0
1/10/2003,IGCC,0
1/10/2003,solar,0
1/10/2003,wind,49402.729
1/10/2003,hydro,58984.378
1/10/2003,ocean,0
1/10/2003,bio,46423.9551
1/10/2003,waste,48072.9378
1/10/2003,miscellaneous,
1/9/2003,nuclear,39286.82273
1/9/2003,bituminous,42807.77976
1/9/2003,anthracite,56095.69091
1/9/2003,oil,75147.04339
1/9/2003,LNG,85238.18788
1/9/2003,PSH,76970.38409
1/9/2003,fuelcell,0
1/9/2003,IGCC,0
1/9/2003,solar,0
1/9/2003,wind,40045.7021
1/9/2003,hydro,48070.0213
1/9/2003,ocean,0
1/9/2003,bio,40362.2762
1/9/2003,waste,54044.3524
1/9/2003,miscellaneous,
1/8/2003,nuclear,37969.16665
1/8/2003,bituminous,42134.67121
1/8/2003,anthracite,56256.14969
1/8/2003,oil,104437.4059
1/8/2003,LNG,80407.14015
1/8/2003,PSH,78114.53042
1/8/2003,fuelcell,0
1/8/2003,IGCC,0
1/8/2003,solar,0
1/8/2003,wind,33856.9844
1/8/2003,hydro,45160.5116
1/8/2003,ocean,0
1/8/2003,bio,35763.5277
1/8/2003,waste,50159.1131
1/8/2003,miscellaneous,
1/7/2003,nuclear,38225.46617
1/7/2003,bituminous,42372.19128
1/7/2003,anthracite,63605.32854
1/7/2003,oil,98040.42252
1/7/2003,LNG,86708.02414
1/7/2003,PSH,84773.84017
1/7/2003,fuelcell,0
1/7/2003,IGCC,0
1/7/2003,solar,0
1/7/2003,wind,37430.3601
1/7/2003,hydro,48396.0565
1/7/2003,ocean,0
1/7/2003,bio,38084.6984
1/7/2003,waste,51912.038
1/7/2003,miscellaneous,
1/6/2003,nuclear,39768.37916
1/6/2003,bituminous,41600.72864
1/6/2003,anthracite,53451.9897
1/6/2003,oil,84572.94101
1/6/2003,LNG,78279.61178
1/6/2003,PSH,112911.7583
1/6/2003,fuelcell,0
1/6/2003,IGCC,0
1/6/2003,solar,0
1/6/2003,wind,51138.9943
1/6/2003,hydro,62739.9976
1/6/2003,ocean,0
1/6/2003,bio,48852.2028
1/6/2003,waste,58024.4366
1/6/2003,miscellaneous,
1/5/2003,nuclear,40398.13689
1/5/2003,bituminous,42217.79617
1/5/2003,anthracite,51039.81429
1/5/2003,oil,84695.9542
1/5/2003,LNG,76394.50961
1/5/2003,PSH,120970.7836
1/5/2003,fuelcell,0
1/5/2003,IGCC,0
1/5/2003,solar,0
1/5/2003,wind,56590.8968
1/5/2003,hydro,65050.5727
1/5/2003,ocean,0
1/5/2003,bio,56183.2345
1/5/2003,waste,60562.8288
1/5/2003,miscellaneous,
1/4/2003,nuclear,40500.04895
1/4/2003,bituminous,42080.81283
1/4/2003,anthracite,47739.88983
1/4/2003,oil,79349.05497
1/4/2003,LNG,75465.69899
1/4/2003,PSH,121143.8437
1/4/2003,fuelcell,0
1/4/2003,IGCC,0
1/4/2003,solar,0
1/4/2003,wind,56507.9719
1/4/2003,hydro,65618.7896
1/4/2003,ocean,0
1/4/2003,bio,55269.5811
1/4/2003,waste,58152.5833
1/4/2003,miscellaneous,
1/3/2003,nuclear,40525.52666
1/3/2003,bituminous,42003.72989
1/3/2003,anthracite,46860.71162
1/3/2003,oil,73734.76648
1/3/2003,LNG,83550.49971
1/3/2003,PSH,101113.5885
1/3/2003,fuelcell,0
1/3/2003,IGCC,0
1/3/2003,solar,0
1/3/2003,wind,57480.4315
1/3/2003,hydro,66347.1852
1/3/2003,ocean,0
1/3/2003,bio,56147.6178
1/3/2003,waste,57198.2608
1/3/2003,miscellaneous,
1/2/2003,nuclear,40273.82284
1/2/2003,bituminous,42098.61868
1/2/2003,anthracite,47823.03352
1/2/2003,oil,70559.16796
1/2/2003,LNG,96516.86899
1/2/2003,PSH,89836.6617
1/2/2003,fuelcell,0
1/2/2003,IGCC,0
1/2/2003,solar,0
1/2/2003,wind,56370.7316
1/2/2003,hydro,66172.1998
1/2/2003,ocean,0
1/2/2003,bio,53434.9019
1/2/2003,waste,55813.857
1/2/2003,miscellaneous,
1/1/2003,nuclear,40201.61974
1/1/2003,bituminous,42134.04938
1/1/2003,anthracite,48742.06067
1/1/2003,oil,74934.42815
1/1/2003,LNG,96402.54276
1/1/2003,PSH,85741.94182
1/1/2003,fuelcell,0
1/1/2003,IGCC,0
1/1/2003,solar,0
1/1/2003,wind,55395.2223
1/1/2003,hydro,67374.4615
1/1/2003,ocean,0
1/1/2003,bio,54475.7552
1/1/2003,waste,55422.6399
1/1/2003,miscellaneous,
1/12/2002,nuclear,39683.95659
1/12/2002,bituminous,41931.0899
1/12/2002,anthracite,45612.26181
1/12/2002,oil,74354.3443
1/12/2002,LNG,95616.15319
1/12/2002,PSH,86482.04188
1/12/2002,fuelcell,0
1/12/2002,IGCC,0
1/12/2002,solar,0
1/12/2002,wind,0
1/12/2002,hydro,68078.7061
1/12/2002,ocean,0
1/12/2002,bio,0
1/12/2002,waste,0
1/12/2002,miscellaneous,
1/11/2002,nuclear,39626.1892
1/11/2002,bituminous,41681.19675
1/11/2002,anthracite,44311.55046
1/11/2002,oil,67543.11469
1/11/2002,LNG,73463.20997
1/11/2002,PSH,118311.451
1/11/2002,fuelcell,0
1/11/2002,IGCC,0
1/11/2002,solar,0
1/11/2002,wind,0
1/11/2002,hydro,65330.0035
1/11/2002,ocean,0
1/11/2002,bio,0
1/11/2002,waste,0
1/11/2002,miscellaneous,
1/10/2002,nuclear,40024.2029
1/10/2002,bituminous,41826.97236
1/10/2002,anthracite,45939.85757
1/10/2002,oil,76826.16115
1/10/2002,LNG,67268.34021
1/10/2002,PSH,129145.8709
1/10/2002,fuelcell,0
1/10/2002,IGCC,0
1/10/2002,solar,0
1/10/2002,wind,0
1/10/2002,hydro,58755.6132
1/10/2002,ocean,0
1/10/2002,bio,0
1/10/2002,waste,0
1/10/2002,miscellaneous,
1/9/2002,nuclear,39026.89072
1/9/2002,bituminous,43056.20681
1/9/2002,anthracite,54440.81653
1/9/2002,oil,75709.63344
1/9/2002,LNG,72448.42143
1/9/2002,PSH,79563.29884
1/9/2002,fuelcell,0
1/9/2002,IGCC,0
1/9/2002,solar,0
1/9/2002,wind,0
1/9/2002,hydro,47816.3006
1/9/2002,ocean,0
1/9/2002,bio,0
1/9/2002,waste,0
1/9/2002,miscellaneous,
1/8/2002,nuclear,38912.58329
1/8/2002,bituminous,44844.54552
1/8/2002,anthracite,47949.89234
1/8/2002,oil,99079.06787
1/8/2002,LNG,72524.20844
1/8/2002,PSH,88984.16702
1/8/2002,fuelcell,0
1/8/2002,IGCC,0
1/8/2002,solar,0
1/8/2002,wind,0
1/8/2002,hydro,44168.4569
1/8/2002,ocean,0
1/8/2002,bio,0
1/8/2002,waste,0
1/8/2002,miscellaneous,
1/7/2002,nuclear,39634.1298
1/7/2002,bituminous,42634.60953
1/7/2002,anthracite,49215.12038
1/7/2002,oil,85476.98223
1/7/2002,LNG,71285.70848
1/7/2002,PSH,72871.80586
1/7/2002,fuelcell,0
1/7/2002,IGCC,0
1/7/2002,solar,0
1/7/2002,wind,0
1/7/2002,hydro,50744.6896
1/7/2002,ocean,0
1/7/2002,bio,0
1/7/2002,waste,0
1/7/2002,miscellaneous,
1/6/2002,nuclear,39620.6231
1/6/2002,bituminous,42993.24363
1/6/2002,anthracite,49680.33306
1/6/2002,oil,82464.5582
1/6/2002,LNG,72488.48791
1/6/2002,PSH,75396.3894
1/6/2002,fuelcell,0
1/6/2002,IGCC,0
1/6/2002,solar,0
1/6/2002,wind,0
1/6/2002,hydro,50736.3594
1/6/2002,ocean,0
1/6/2002,bio,0
1/6/2002,waste,0
1/6/2002,miscellaneous,
1/5/2002,nuclear,39371.85487
1/5/2002,bituminous,41660.46736
1/5/2002,anthracite,48691.51081
1/5/2002,oil,66755.07665
1/5/2002,LNG,75689.79925
1/5/2002,PSH,81218.3233
1/5/2002,fuelcell,0
